rsi,bb_up,bb_down,ma100,ma50,VA,VN
1584928877.17902446,0.98963973,0.98486227,0.98638352,0.98706558,1,1
1584929184.36335111,0.98957703,0.98467697,0.986369,0.98701006,1,1
1584929487.39186215,0.98942867,0.98456933,0.98635932,0.98696575,1,2
1584929780.80884099,0.98930672,0.98436928,0.98633557,0.98689493,2,1
1584930084.34417057,0.9891011,0.9842649,0.98631724,0.9868367,1,2
1584930378.00834394,0.98901644,0.98402256,0.98628462,0.98675173,2,1
1584930696.08360314,0.98885719,0.98401881,0.98628394,0.98673206,1,1
1584930996.81971097,0.98860281,0.98407619,0.98628485,0.98671629,1,1
1584931299.60127115,0.98844603,0.98411397,0.98629148,0.98671251,1,1
1584931610.42764997,0.98853054,0.98407446,0.98632591,0.98676418,1,2
1584931907.93967223,0.98866878,0.98403622,0.98635569,0.98680598,2,2
1584932191.66995811,0.98851747,0.98404253,0.98635281,0.9867826,2,1
1584932493.54233575,0.98823043,0.98414357,0.98635414,0.98676838,1,2
1584932792.42840815,0.9879526,0.9842444,0.98635307,0.98675002,2,1
1584933103.18317628,0.98806395,0.98420005,0.98637677,0.98678139,1,2
1584933394.30763626,0.98802643,0.98420557,0.98638139,0.98677467,2,2
1584933687.85348463,0.98796525,0.98417475,0.98636968,0.98673605,2,2
1584933982.38143373,0.98797048,0.98406252,0.98634216,0.98666719,2,1
1584934292.91657758,0.98797038,0.98418362,0.98633875,0.98664769,1,2
1584934583.68073297,0.98795177,0.98422023,0.98630689,0.98657249,2,2
1584934879.68074989,0.98807259,0.98398341,0.98626062,0.98647043,2,2
1584935178.84874749,0.98819472,0.98367728,0.98621209,0.9863661,2,1
1584935481.31533027,0.98824848,0.98344052,0.98616928,0.98627527,1,1
1584935787.9766202,0.98825896,0.98338604,0.98614058,0.98621428,1,2
1584936080.16784811,0.98836108,0.98309392,0.98608849,0.98610823,2,2
1584936378.46106625,0.98847555,0.98283345,0.98603149,0.98599457,2,2
1584936677.28308034,0.98852254,0.98246246,0.98597166,0.98587753,2,2
1584936976.59369779,0.98852528,0.98211672,0.98591083,0.98576077,2,2
1584937275.26893044,0.98846419,0.98178581,0.98584725,0.98564074,2,1
1584937587.74461365,0.98802079,0.98179321,0.98580414,0.98556345,1,2
1584937884.82266688,0.98755981,0.98180419,0.98575514,0.98547587,2,2
1584938179.6259222,0.98742033,0.98158967,0.98569405,0.98536583,2,1
1584938485.00267649,0.98717668,0.98150032,0.98564249,0.98527658,1,2
1584938780.43758011,0.98694245,0.98135755,0.98558085,0.98516887,2,1
1584939085.29575849,0.98628013,0.98155487,0.98552777,0.9850799,1,2
1584939383.37419462,0.98579027,0.98165273,0.98547157,0.98498618,2,2
1584939677.24217248,0.98550542,0.98155358,0.98540184,0.98486711,2,1
1584939986.49964213,0.98530675,0.98151725,0.98534695,0.98477938,1,1
1584940287.91502166,0.98466928,0.98181172,0.98529533,0.98469941,1,2
1584940587.58584499,0.98440961,0.98186939,0.98524413,0.98462139,2,1
1584940893.79518175,0.98431033,0.98188667,0.98520267,0.98456369,1,2
1584941191.39437985,0.9842242,0.9818888,0.98515846,0.98450119,2,1
1584941494.10091758,0.98408843,0.98193457,0.98511868,0.9844482,1,2
1584941788.77385092,0.98365549,0.98217351,0.98507237,0.98438278,2,2
1584942088.95181656,0.98356846,0.98218854,0.98502718,0.98432032,2,1
1584942395.92348838,0.9835656,0.9821894,0.9849908,0.98427599,1,1
1584942698.82018757,0.98361465,0.98217635,0.9849587,0.98424047,1,1
1584942999.32489228,0.98367255,0.98216845,0.98492784,0.98420751,1,1
1584943300.77354336,0.98374205,0.98217695,0.98489917,0.98417898,1,2
1584943582.99293399,0.98363705,0.98216295,0.98485126,0.98411235,2,2
1584943880.667485,0.98360193,0.98209507,0.98480074,0.98404128,2,2
1584944176.01374626,0.98366587,0.98195513,0.9847435,0.9839577,2,1
1584944479.99717331,0.98366142,0.98185858,0.98469076,0.98388406,1,1
1584944786.26525497,0.98366457,0.98183843,0.9846446,0.9838243,1,2
1584945082.61826968,0.98366274,0.98176226,0.98459461,0.98375746,2,1
1584945688.49895954,0.98362946,0.98180954,0.98450816,0.9836523,0,2
1584945980.64364409,0.98365935,0.98170765,0.98445671,0.98358397,2,1
1584946293.62721682,0.98365052,0.98169448,0.98441836,0.98354225,1,2
1584946589.03194523,0.9836444,0.9816546,0.98437542,0.98349157,2,1
1584946889.45284843,0.98358569,0.98162531,0.98433373,0.98344367,1,2
1584947189.25791383,0.98354624,0.98159376,0.98429267,0.98339725,2,1
1584947494.72589254,0.98347651,0.98159749,0.98425697,0.98336167,1,2
1584947793.0484283,0.98345298,0.98158502,0.9842206,0.98332474,2,2
1584948083.75245786,0.983432,0.981525,0.98417623,0.98327201,2,2
1584948378.12934995,0.98336252,0.98143948,0.98412601,0.98320801,2,2
1584948672.19164085,0.98328321,0.98130079,0.98406787,0.98312887,2,1
1584948974.01792765,0.98313734,0.98123166,0.98401207,0.98305519,1,2
1584949268.71447062,0.9829906,0.9811104,0.98394846,0.98296675,2,1
1584949577.26285386,0.98298702,0.98097498,0.98389186,0.98289315,1,2
1584949875.2013166,0.98300385,0.98082215,0.98383341,0.98281656,2,2
1584950175.05695486,0.98303601,0.98069199,0.98377591,0.98274257,2,1
1584950478.46798038,0.98303313,0.98058987,0.98372154,0.98267541,1,2
1584950770.616189,0.9830382,0.9803988,0.98365775,0.9825901,2,1
1584951085.13301158,0.98300369,0.98032231,0.98360532,0.98252814,1,1
1584951387.59437656,0.98291506,0.98028194,0.9835559,0.98247253,1,2
1584951684.01783013,0.9828224,0.9802286,0.98350371,0.98241164,2,2
1584952277.49007916,0.98267587,0.98003713,0.9833869,0.98226656,0,1
1584952594.15878868,0.98255803,0.98004697,0.98334301,0.98222356,1,2
1584952889.42942023,0.98241827,0.98005273,0.98329522,0.98217283,2,1
1584953191.73921466,0.98226135,0.98008665,0.98325037,0.98212802,1,1
1584953511.81555629,0.98221895,0.98011405,0.98323234,0.98213633,1,1
1584953823.55291748,0.98281907,0.97967993,0.98324913,0.98221255,1,2
1584954097.62977791,0.98282636,0.97967764,0.98322498,0.98220539,2,1
1584954404.78304148,0.98307612,0.97956888,0.98322152,0.98223851,1,1
1584954705.56772542,0.98334897,0.97949403,0.9832205,0.98227504,1,1
1584955007.61526632,0.98365364,0.97941136,0.98322544,0.9823219,1,1
1584955309.60788679,0.98398195,0.97937905,0.98323603,0.9823783,1,2
1584955602.96811652,0.98416685,0.97940815,0.98323591,0.9824117,2,1
1584955906.43782401,0.9844024,0.9794446,0.9832443,0.98246065,1,2
1584956205.61987257,0.98459439,0.97951961,0.98325135,0.98250533,2,1
1584956510.18778086,0.98485992,0.97956608,0.98326914,0.98256983,1,1
1584956818.07647181,0.98532342,0.97959258,0.98331134,0.98268082,1,2
1584957117.30683064,0.9857206,0.9796294,0.98335171,0.98278549,2,1
1584957422.19933677,0.98627537,0.97959463,0.98341029,0.98292371,1,1
1584957726.24234033,0.98698092,0.97953408,0.9834887,0.98309807,1,2
1584958023.57958269,0.98746911,0.97971289,0.98356219,0.98325893,2,1
1584958325.00409985,0.98791668,0.97996832,0.98364116,0.98342721,1,2
1584958615.82428837,0.98820345,0.98026255,0.98370727,0.98356653,2,2
1584958910.74826813,0.98831523,0.98072177,0.98376534,0.98368706,2,2
1584959196.21749759,0.98819774,0.98128126,0.9837987,0.9837562,2,1
1584959497.92435837,0.98819919,0.98160881,0.98383497,0.98382968,1,1
1584959799.41737986,0.98828248,0.98169552,0.98387348,0.98390616,1,2
1584960093.41301227,0.9881527,0.9821503,0.98390133,0.98396004,2,2
1584960392.70066786,0.98810215,0.98241785,0.98392745,0.98400945,2,1
1584960699.02257156,0.98806884,0.98270816,0.98396334,0.98407731,1,2
1584960990.78924537,0.98800695,0.98293105,0.98398545,0.98411663,2,1
1584961293.97884893,0.98796334,0.98313166,0.98401208,0.98416422,1,1
1584961599.92350674,0.98784786,0.98350714,0.98404807,0.98422954,1,1
1584961903.79385972,0.98777502,0.98383298,0.98409049,0.98430642,1,2
1584962202.82533836,0.9876248,0.9842362,0.98413088,0.98437794,2,1
1584962503.31953502,0.9875172,0.9845458,0.98417125,0.98444821,1,1
1584962810.82317424,0.98759934,0.98460766,0.9842241,0.98454201,1,2
1584963107.85656357,0.98764523,0.98469577,0.98427293,0.98462624,2,1
1584963416.04698229,0.98782936,0.98463764,0.98433822,0.98474168,1,2
1584963714.21624255,0.98785117,0.98462683,0.98440043,0.98484907,2,2
1584964009.82553482,0.98786328,0.98462172,0.98445726,0.98494401,2,1
1584964311.76899862,0.98784265,0.98463235,0.98451652,0.98504228,1,2
1584964602.06851625,0.98784265,0.98463235,0.9845653,0.98511827,2,2
1584964901.67331171,0.98788061,0.98462639,0.98461272,0.9851905,2,1
1584965213.89133573,0.98813597,0.98462803,0.98468019,0.98530146,1,2
1584965502.13628387,0.98823618,0.98470082,0.98473326,0.98538218,2,2
1584965793.9704926,0.98826266,0.98477534,0.98477398,0.98543739,2,1
1584966101.30826402,0.98831273,0.98493827,0.98482618,0.98551475,1,2
1584966397.59947085,0.98829344,0.98515056,0.9848722,0.98557888,2,1
1584966698.36618328,0.98831293,0.98527807,0.98491849,0.98564284,1,2
1584966991.7139318,0.98817797,0.98558103,0.98495496,0.98568665,2,1
1584967302.09669828,0.98810999,0.98587301,0.98500674,0.98576051,1,2
1584967597.11590934,0.98804789,0.98607511,0.98505076,0.98581814,2,2
1584967887.19151974,0.98802318,0.98612282,0.98507788,0.98584174,2,2
1584968184.3633976,0.98802024,0.98612776,0.98509911,0.98585383,2,1
1584968501.10040116,0.98801815,0.98627085,0.98514823,0.98592152,1,2
1584968792.80338454,0.98801883,0.98626717,0.98518114,0.98595636,2,1
1584969094.281111,0.98801205,0.98629995,0.98521617,0.98599533,1,1
1584969403.02465892,0.9880652,0.9862768,0.98526872,0.98606885,1,2
1584969701.53981519,0.98810473,0.98626427,0.98531785,0.98613477,2,1
1584970005.61368728,0.98825225,0.98620975,0.98537493,0.98621576,1,1
1584970306.33641911,0.98838899,0.98615601,0.98543245,0.98629671,1,2
1584970601.04971743,0.98846319,0.98617681,0.98548191,0.98636076,2,2
1584970890.52339029,0.98846298,0.98619102,0.98551395,0.98638975,2,1
1584971198.09969306,0.9884236,0.9862044,0.98555843,0.98644349,1,1
1584971505.21757245,0.9886001,0.9861439,0.98561707,0.98652492,1,2
1584971797.48309398,0.98864439,0.98620961,0.98566208,0.98657845,2,1
1584972099.9667294,0.98871982,0.98620718,0.98571115,0.98663969,1,2
1584972373.18262053,0.98918074,0.98546326,0.9856836,0.98654872,2,2
1584972669.51464725,0.98968283,0.98457017,0.9856364,0.98642132,2,2
1584972968.96099615,0.99003667,0.98385433,0.98558697,0.98629264,2,2
1584973264.64554644,0.99046314,0.98284786,0.98551138,0.98611528,2,2
1584973563.02496386,0.99083391,0.98187109,0.98542541,0.98592135,2,1
1584973876.52999854,0.99093849,0.98137751,0.98536808,0.98578836,1,1
1584974184.9246335,0.99094133,0.98111567,0.98533228,0.98570097,1,2
1584974482.03045106,0.99082733,0.98077167,0.98528609,0.98559505,2,2
1584974781.34079504,0.99076351,0.98044149,0.98523825,0.98548818,2,2
1584975081.63440895,0.99065067,0.98014933,0.98519195,0.98538669,2,2
1584975375.77222061,0.99043824,0.97975976,0.98512577,0.98524799,2,2
1584975675.14840698,0.99018405,0.97941195,0.98505853,0.98511003,2,2
1584975973.16230202,0.98980305,0.97910895,0.98498529,0.98496297,2,1
1584976286.8913579,0.98927422,0.97906978,0.98493806,0.98487031,1,2
1584976583.81125236,0.9887502,0.9790168,0.98488304,0.98476402,2,1
1584976886.25004649,0.98832132,0.97897468,0.98483368,0.98467092,1,1
1584977199.61965656,0.98773612,0.97917488,0.98481539,0.98464108,1,2
1584977498.04537106,0.98681949,0.97961351,0.98479409,0.98460575,2,2
1584977786.81728125,0.98584741,0.98003059,0.9847455,0.98451689,2,1
1584978098.39085293,0.9844672,0.9809828,0.98472796,0.98449113,1,2
1584978386.19243646,0.98421663,0.98099437,0.98467256,0.9843907,2,2
1584978683.55521441,0.98416831,0.98085469,0.98460815,0.9842742,2,2
1584978983.28439188,0.98412455,0.98072145,0.98454403,0.98416031,2,2
1584979281.54905605,0.98416879,0.98060721,0.98447523,0.98403912,2,1
1584979586.14894462,0.98414295,0.98067105,0.98441731,0.98394151,1,2
1584979882.43344736,0.98417075,0.98048925,0.98434944,0.98382576,2,2
1584980180.55606723,0.98406726,0.98030674,0.98427718,0.98370318,2,1
1584980488.17290831,0.98397772,0.98023828,0.9842206,0.98361365,1,2
